parent_id,parent_name,length_meters,dip_degrees_min,dip_degrees_max,dip_degrees_mean,upper_depth_km_min,upper_depth_km_max,upper_depth_km_mean,lower_depth_km_min,lower_depth_km_max,lower_depth_km_mean
2477,Quebraditas - El Oro,45644.024,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2478,Red Hills (NM),15533.008,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2479,Rimrock,8265.33,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2480,Rincon,9197.392,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2482,Sandia,26598.627,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2483,Santa Clara,17848.145,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2484,Sierra de las Uvas,18375.604,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2485,Sierra Palomas,14194.628,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2486,Sunshine Valley,17298.203,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2487,San Mateo Mountains (unnamed),35996.751,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2488,Datil (unnamed),27447.212,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2489,Mountainair (unnamed),18357.485,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2490,Pyramid Mountains (unnamed),8223.701,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2491,Very Large Array (east),14999.829,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2492,Very Large Array (west),23857.524,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2493,Ward Tank - Sierro Kemado - Hackler Tank,46723.665,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2494,Washburn Ranch,16590.7,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2495,West Florida Mountains,21062.572,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2496,Llano de Albuquerque (proxy),75217.234,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2497,Llano de Manzano (proxy),69157.075,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2500,Goose Lake,58803.289,58.0,58.0,58.0,0.0,0.0,0.0,8.5,8.5,8.5
2502,Klamath Graben (Klamath Lake),53314.08,60.0,60.0,60.0,0.0,0.0,0.0,11.0,11.0,11.0
2503,Abert Rim,41409.188,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2504,Alvin Canyon,71260.059,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2505,Battle Rock,48963.556,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2506,Beaver Creek (OR),11442.03,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2507,Bolton,20730.327,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2508,Cape Blanco Anticline,42724.215,45.0,45.0,45.0,0.0,0.0,0.0,15.0,15.0,15.0
2509,Chemult Graben (east),61772.119,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2510,Chemult Graben (west),68123.237,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2511,Coquille Anticline,29303.719,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2512,Cottonwood Mountain (east),42440.904,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2513,Daisy Bank,81283.491,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2514,Gales Creek (Parsons Creek),26389.151,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2516,Happy Camp,3267.525,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2518,Juniper Mountain,16627.768,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2519,Klamath Graben (east),98205.523,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2520,"Klamath Graben (west, south)",60889.309,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2522,Metolius,70657.59,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2523,Mount Angel,20613.883,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2526,Paulina Marsh,10286.422,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2529,Portland Hills (north),20719.77,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2531,Santa Rosa Range (north),40093.771,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2532,Sky Lakes,53651.711,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2533,Southeast Newberry,56664.258,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2534,South Slough,12485.065,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2535,Steens (center),24436.895,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2536,Tule Springs Rims,38343.149,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2537,Turner - Mill Creek,20081.795,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2538,Waldport,14548.719,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2541,"Warner Valley (west, north)",45387.64,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2542,Wecoma,88566.316,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2543,Whaleshead,40403.939,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2544,Winter Rim,66835.388,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2545,Yaquina,8189.197,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2555,Arlington - Shutler Butte,56202.337,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2556,Beaverton,30851.569,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2557,Blue Ridge - Gate Creek,27616.095,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2558,Canby,22973.415,80.0,80.0,80.0,0.0,0.0,0.0,15.0,15.0,15.0
2560,East Grand Ronde Valley,55154.122,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2562,East Pueblo Valley,14519.997,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2563,Gales Creek (Chehalem Valley),30309.238,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2564,Harney,29858.15,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2565,"Klamath Graben (west, center)",39163.066,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2566,"Klamath Graben (west, north)",14839.431,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2567,La Pine Graben,30254.97,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2568,Lava Butte,17536.737,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2569,Pioneer,13906.085,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2570,Portland Hills (south),26000.966,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2572,Santa Rosa Range (center),14898.083,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2573,Santa Rosa Range (south),96724.184,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2574,Steens (north),43391.537,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2575,Steens (south),95658.197,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2576,Southwest Newberry,34090.341,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2577,Sumpter Valley,10172.738,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2578,Sylvain - Oatfield,36386.56,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2579,Twin Lakes - Multorpor Mountain Graben,13602.103,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2581,Wallula (southwest),27342.574,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2582,Warm Springs,29665.143,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2583,"Warner Valley (east, north)",19793.579,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2584,"Warner Valley (east, center)",58556.042,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2586,West Baker Valley (center),26704.631,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2587,West Baker Valley (southeast),9418.847,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2588,West Grand Ronde Valley,46213.531,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2590,White Branch,18546.357,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2600,Acala,7427.143,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2601,Amargosa,69884.602,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2602,Arroyo Diablo,14050.004,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2603,Caballo (TX),42339.592,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2604,Campo Grande,44958.946,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2605,East Baylor Mountain - Carizzo Mountain,41390.942,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2606,East Franklin Mountains,48507.571,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2607,East Sierra Diablo,34578.006,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2608,West Delaware Mountains,25001.569,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2609,West Eagle Mountains - Red Hills,24424.829,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2610,West Indio Mountains,23168.227,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2611,West Lobo Valley,61382.856,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2700,East Cache,83329.2,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2701,Great Salt Lake (Antelope Island),39598.585,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2702,Great Salt Lake (Fremont Island),32075.534,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2703,Great Salt Lake (Promontory),53879.803,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2704,Hansel Valley,13196.665,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2705,"Hurricane (Ash Creek, Cedar City)",46750.506,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2706,Joes Valley,47138.48,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2707,Morgan,17745.332,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2708,North Promontory,26678.009,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2709,Oquirrh,27398.23,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2710,Paragonah,27540.909,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2711,Sevier - Toroweap (north),87600.228,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2712,Stansbury,47375.826,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2713,Strawberry,20691.783,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2714,West Cache (Clarkston),22913.151,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2715,West Cache (Wellsville),20468.674,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2716,West Cache (Junction Hills),25081.904,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2717,West Valley,19075.858,50.0,50.0,50.0,0.0,0.0,0.0,5.0,5.0,5.0
2727,Annabella Graben,13241.106,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2728,Antelope Range (UT),27475.719,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2729,Beaver Basin (east),26299.651,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2730,"Beaver Basin (intrabasin, central)",19106.837,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2731,"Beaver Basin (intrabasin, east)",14569.956,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2732,"Beaver Basin (intrabasin, west)",7863.964,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2733,Big Pass,11274.589,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2734,Black Mountains,7743.79,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2735,Broadmouth Canyon - James Peak,10122.49,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2736,Carrington,29363.653,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2737,Crater Bench,16217.16,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2738,Crawford Mountains - Saleratus Creek,37923.964,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2739,Cricket Mountains (west),51970.293,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2740,Dover,23355.838,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2741,Drum Mountains (east),14820.427,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2742,Drum Mountains (northwest),11709.197,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2743,Drum Mountains (south),8002.506,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2744,East Kamas,15335.343,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2745,East Tintic Mountains (northwest),19546.247,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2746,East Tintic Mountains (southwest),11310.256,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2747,East Tintic Mountains (southeast),9574.895,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2748,Enoch Graben,12794.935,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2749,Fish Springs,14578.68,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2750,North Genola,8603.211,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2751,Gooseberry Graben,23241.097,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2752,Grouse Creek - Dove Creek Mountains (north),14355.022,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2753,Goshen,11822.631,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2754,Grouse Creek - Dove Creek Mountains (south),10271.858,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2755,Gunlock,27000.831,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2756,Gunnison,37068.035,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2757,Hansel Mountains (east side),15057.194,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2758,House Range,56050.376,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2759,Little Valley (east),14011.978,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2760,Little Valley (west),16540.909,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2761,Main Canyon,26466.282,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2762,Maple Grove,14540.804,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2763,Mineral Mountains,37382.201,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2764,Ogden Valley North Fork,27375.533,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2765,Paunsaugunt,46565.631,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2766,Porcupine Mountains,32338.894,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2767,Red Hills (UT),27496.433,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2768,San Francisco Mountains (west),36896.866,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2769,Scipio - Maple Grove - Pavant Range - Red Canyon,42758.686,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2770,Sheeprock,16174.719,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2771,Snake Valley (north),9397.396,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2772,Southern Oquirrh Mountains,22182.239,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2773,Thousand Lake,50398.517,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2774,Topliff Hill,22339.265,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2775,Utah Lakes,8632.688,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2776,Wah Wah Mountains (south),37499.394,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2777,Washington (Fort Pearce),67261.909,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2778,Wasatch (Clarkston Mountain),24675.369,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2780,Wasatch (Brigham City),41949.127,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2781,Wasatch (Weber),61438.54,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2782,Wasatch (East Bench),13561.366,40.0,40.0,40.0,0.0,0.0,0.0,15.0,15.0,15.0
2783,"Wasatch (Provo, north)",29321.636,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2784,"Wasatch (Nephi, south)",26352.715,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2785,Wasatch (Levan),42792.288,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2786,Wasatch (Fayette),27447.884,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2787,"Wasatch (Nephi, north)",19821.925,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2788,Wasatch (Virginia Street),4823.787,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2789,Wasatch (Collinston),34235.889,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2790,"Wasatch (Provo, south)",48646.032,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2791,Wasatch (Foothills),13304.172,40.0,40.0,40.0,0.0,0.0,0.0,15.0,15.0,15.0
2792,"Wasatch (Salt Lake City, north)",12365.221,40.0,40.0,40.0,0.0,0.0,0.0,15.0,15.0,15.0
2793,"Wasatch (Salt Lake City, south)",21637.612,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2800,Boulder Creek (Kendall),16085.694,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2801,Devils Mountain,80870.559,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2803,Horse Heaven Hills,64538.089,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2804,Lake Creek - Boundary Creek - Sadie,51996.387,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2806,Wallula (northeast),112549.804,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2807,Saddle Mountains,91564.404,37.0,37.0,37.0,0.0,0.0,0.0,15.0,15.0,15.0
2808,Stonewall Anticline,30401.145,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2809,Strawberry Point,27681.915,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2810,Tacoma,34708.011,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2811,Utsalady Point (east),23062.936,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2827,Birch Bay,23591.404,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2828,Canyon River,25414.002,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2829,Canyon River - Price Lake (northeast),14885.133,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2830,Canyon River - Price Lake (southwest),8850.902,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2831,Drayton Harbor,8995.104,45.0,45.0,45.0,0.0,0.0,0.0,15.0,15.0,15.0
2832,Entiat,58665.983,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2833,Frigid Creek,10640.417,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2834,Horse Heaven Hills - Wallula,53026.038,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2835,Kittitas Valley,25325.732,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2836,Manastash Ridge,48071.659,24.0,24.0,24.0,0.0,0.0,0.0,15.0,15.0,15.0
2837,Olympia,95545.295,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2838,Saddle Hill (Langley Hill),8278.628,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2839,Sandy Point,14752.029,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2842,Seattle (east),17239.633,45.0,45.0,45.0,0.0,0.0,0.0,15.0,15.0,15.0
2843,Spencer Canyon,69583.972,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2844,Toppenish Ridge (Mill Creek thrust),56315.348,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2845,Uhtanum Ridge - Gable Mountain,110859.007,20.0,20.0,20.0,0.0,0.0,0.0,15.0,15.0,15.0
2847,Utsalady Point (west),53395.539,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2848,Warwick,34198.247,90.0,90.0,90.0,0.0,0.0,0.0,15.0,15.0,15.0
2849,Willapa Bay (north),24189.971,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2850,Willapa Bay (south),12247.361,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2880,Seattle (south),55168.796,45.0,45.0,45.0,0.0,0.0,0.0,15.0,15.0,15.0
2881,Seattle (middle),32340.847,45.0,45.0,45.0,0.0,0.0,0.0,15.0,15.0,15.0
2882,Seattle (north),71463.108,45.0,45.0,45.0,0.0,0.0,0.0,15.0,15.0,15.0
2890,Southern Whidbey Island (south),93548.071,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2891,Southern Whidbey Island (middle),99001.191,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2892,Southern Whidbey Island (north),107589.81,60.0,60.0,60.0,0.0,0.0,0.0,15.0,15.0,15.0
2900,Bear River (WY),43078.931,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2901,Eagle Bay,28474.952,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2902,East Mount Sheridan,22129.837,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2903,Grand Valley,147259.012,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2904,Greys River,57955.404,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2905,Hoback,18913.908,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2906,Rock Creek,41484.096,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2907,Teton,76229.779,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2908,Upper Yellowstone Valley (west),18011.469,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2918,Buffalo Fork,29742.292,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2919,East Gallatin - Reese Creek,29591.147,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2921,Hogsback,47950.151,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2922,South Granite Mountains,66105.143,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
2923,Stagner Creek,27519.511,80.0,80.0,80.0,0.0,0.0,0.0,15.0,15.0,15.0
2924,Upper Yellowstone Valley (east),16703.698,50.0,50.0,50.0,0.0,0.0,0.0,15.0,15.0,15.0
